count,name,radioless,weight,bpv,rf,dates,size,af,ta,ot,cs,mp,gp,gt,ma,rof_ife,breakdown,intensive_fire,bmg,cmg,aamg,sa,ammunition,smoke_depletion,smoke_discharger,transport,notes,version,piece,overrides,svg_image_transform,reverse,comments
0,Matilda II <i>HT</i> w/ 6 FP CMG & Opt AAMG,,27,51†<sup>1</sup>,1.1-1.6†,40-45†,0,11/8,-F,,5,<b>9</b>†,H,T,"T<span style=""text-decoration:underline"">40</span>L",2,,,,4 or 6†<sup>1</sup>,Opt 2†<sup>2</sup>,,,,6,,"26vb†, B†<sup>1</sup>, K†<sup>2</sup>, N, P",1.0,matii3,nat=br|mgs=-/6/2,,,
0,Matilda II <i>HT</i> w/ Opt AAMG,,27,51†<sup>1</sup>,1.1-1.6†,40-45†,0,11/8,-F,,5,<b>9</b>†,H,T,"T<span style=""text-decoration:underline"">40</span>L",2,,,,4 or 6†<sup>1</sup>,Opt 2†<sup>2</sup>,,,,6,,"26vc†, B†<sup>1</sup>, K†<sup>2</sup>, N, P",1.0,matii4,nat=br|mgs=-/4/2,,,
0,Matilda II CS <i>HT</i> w/ Opt AAMG,,27,41†<sup>2</sup>,1.3-1.6†,5/41-45†,0,11/8,-F,,5,<b>9</b>†,H,T,"T<span style=""text-decoration:overline"">76</span>*†<sup>2</sup>",1,,,,4,Opt 2†<sup>1</sup>,,HE9†<sup>2</sup>,†<sup>2</sup>,6,,"26vd†, K†<sup>1</sup>, N, P, S†<sup>2</sup>",1.0,matiics2,nat=br|mgs=-/4/2|range=[50],,,
0,Valentine V <i>HT</i> w/ Opt AAMG,,17,45,1.1-1.4†,11/42-5/43,+1,6,+F,,4,10,,T,"T<span style=""text-decoration:underline"">40</span>L",2,,,,4,Opt 2†<sup>1</sup>,,,,sM8,,"28v†, K†<sup>1</sup>, N<sup>T</sup>",1.0,valv2,nat=br|mgs=-/4/2,,,
0,Val. Bridgelayer <i>HTv</i> w/o bridge,,19.5†,40,1.2-1.3†,9/43-45†,+1,6,,,2,8†,,,†,,X12†,,,,,,,,7,,"36va†, M, P",1.0,valbrid0,nat=br|ma=|mp=11,,,
0,Chur. Bridgelayer <i>HTv</i> w/out bridge,,41.5†,50,1.2-1.5†,5/44-5/45,-1†,11/8,,,2,8†,,,†,,X12†,,,,,,,,7,,"36vb†, M, CC",1.0,churbrid0,nat=br|ma= |mp=[*]10|size=0,,,
0,Chur. AVRE <i>HTv</i> w/ Fascine,,41†,76,1.2-1.3†,6/44-5/45†,-1,14/11,-FSR,,8,8†,,T,"T<span style=""text-decoration:overline"">200</span>†",,<i>11</i>,•,2†,4,,,,,7; sM8†<sup>1</sup>,,"37v†, Z†<sup>1</sup>, CC",1.0,churavref,nat=br|ma=|mount=NT|mgs=2/4|fixed_bmg|mp=7,,,
0,Chur. Crocodile <i>HTv</i>  w/out Trailer,,41,74,1.0-1.5†,6/44-5/45†,-1,14/11,,,7,8,,T,T75,1,,,2,4,,,,8; WP6,7; sM8†<sup>1</sup>,,"38v†, Z†<sup>1</sup>, CC",1.0,churcroc0,nat=br|mgs=-/4|mp=[*]$$,,,
3,Morris CS9 <i>AC</i> (North Africa),,4.5,24,1.3-1.6†,38-7/41,0,0,,•,4,23<sup>t</sup>†<sup>1</sup>,,ST,TATR†<sup>2</sup>,1,,,,2†.. or ..2†<sup>3</sup>,,,,5,,,"46v†, N, Q†<sup>2</sup>, T†<sup>3</sup>, X†<sup>1</sup>",1.0,morris_na,nat=br|mgs= -/-/2[*],,,
0,Marm-Herr. IIIv <i>AC</i> w/ Opt AAMG,,5,30,1.6-1.3†,9/41-8/43,0,1/0,+SR,•,4,26<sup>t</sup>†<sup>1</sup>,,NT,B47†,2,11,,,,Opt 4†<sup>2</sup>,,,,,,"49v†, K†<sup>2</sup>, L†<sup>1</sup>, N, T†<sup>2</sup>",1.0,marmiiiv2,nat=br|mgs=-/-/4<*>,,,
0,Humber III <i>AC</i> w/ Opt AAMG,,7,38,1.2-1.5†,10/42-45†,0,2/1,-F,,4,28†<sup>1</sup>,,T,T15,2 (6),11,,,4,Opt 2†<sup>2</sup>,,,,6,,"50v†, K†<sup>2</sup>, L†<sup>1</sup>, N, P",1.0,humbiii2,nat=br|mgs=-/4/2,,,
0,Daimler <i>AC</i> w/ Opt AAMG,,7.5,42,1.5-1.2†,7/42-45†,+1,2/1,+SR,,3,33,,ST,"T<span style=""text-decoration:underline"">40</span>L",1,,,,4,Opt 2†<sup>1</sup>,,,,6,,"52v†, K†<sup>1</sup>, N, P",1.0,daimac2,nat=br|mgs=-/4/2,,,
0,Staghound I(a) <i>AC</i> w/ Opt AAMG,,14,54,1.5-1.3†,9/43-5/45,-1,4/2,+FSR,,5,33†<sup>1</sup>,,T,"T<span style=""text-decoration:underline"">37</span>LL",2,,,2,4,Opt 2†<sup>2</sup>,,C6<sup>4+</sup>†<sup>3</sup>,,sM8,,"54va†, A, C†<sup>3</sup>, G, K†<sup>2</sup>, X†<sup>1</sup>",1.0,stagi2,nat=br|ma=<*>$$|mgs=2/4/2,,,
0,Staghound II(a) <i>AC</i> w/ Opt AAMG,,14,55,1.5-1.4†,5/44-5/45,-1,4/2,+FSR,,4,33†<sup>1</sup>,,T,"T<span style=""text-decoration:overline"">76</span>*†<sup>2</sup>",1,,,,4,Opt 2†<sup>3</sup>,,,9,6,,"54vb†, A, K†<sup>3</sup>, S†<sup>2</sup>, X†<sup>1</sup>",1.0,stagii2,nat=br|ma=$$|mgs=-/4/2|range=[50],,,
0,Bishop <i>SPA</i> w/ Opt AAMG,,17.5,40,1.5,8/42-43†,-1,6/4,-FSR,,5,10,,NT,B88†,,<i>11</i>,•,,,Opt 2†<sup>1</sup>,,,8,,,"55v†, K†<sup>1</sup>, N, P",1.0,bishop2,nat=br|ma_movt|mgs=-/-/2,,,
0,Sexton(a) <i>SPA</i> w/ Opt AAMG,,26,46,1.5-1.3†,6/44-5/45†,0,3/2,-FSR,•,7,14,,NT,B88,1,,,,,Opt 2†<sup>1</sup>,,,8,,,"57v†, A, K†<sup>1</sup>",1.0,sexton2,nat=br|mgs=-/-/2,,,
0,Crusader AA <i>AAMT</i> w/ Opt CMG,,19,46,1.4,6-12/44,+1,4/3,-SR,•,<b>4</b>,<b>15</b>,,RST†,T20L†,2 (12),,,,Opt 4†,†<sup>1</sup>,,,,7,,"60v†, AA†<sup>1</sup>",1.0,crusaa2,nat=br|ma=$$@sz-1.0|mgs=-/4/<*>,,,
0,M5(a) <i>ht</i> w/ Opt AAMG,,8.5,28,1.6-1.2†,10/42-5/45,+1,0,+F,•,<i>5</i>†<sup>1</sup>,<b>19</b>,,,AAMG†<sup>1</sup>,1,,,,,Opt 4†<sup>1</sup>,,,,,15PP/T6,"63va†, A, I†<sup>1</sup>, N",1.0,m5a2,nat=br|mgs=-/-/4,,,
0,M9(a) <i>ht</i> w/ Opt AAMG,,8.5,27,1.5-1.3†,10/42-5/45,+1,0,+F,•,<i>4</i>†<sup>1</sup>,<b>19</b>,,,AAMG†<sup>1</sup>,1,,,,,Opt 4†<sup>1</sup>,,,,,13PP/T6,"63vb†, A, I†<sup>1</sup>, N",1.0,m9a2,nat=br|mgs=-/-/4,,,
0,M5A1(a) <i>ht</i> w/ Opt AAMG,,8.5,29,1.3,6/44-5/45,+1,0,+F,•,<i>5</i>†,<b>19</b>,,,AAMG†,2,,,,,Opt 4†,,,,,15PP/T6,"63vc, A, I†",1.0,m5a1a2,nat=br|mgs=-/-/4,,,
0,M9A1(a) <i>ht</i> w/ Opt AAMG,,8.5,28,1.4,6/44-5/45,+1,0,+F,•,<i>4</i>†,<b>19</b>,,,AAMG†,2,,,,,Opt 4†,,,,,13PP/T6,"63vd, A, I†",1.0,m9a1a2,nat=br|mgs=-/-/4,,,
0,"Carrier, MMG <i>APC</i> A w/ Opt BATR",,4,27,1.3-1.5†,41-45,+2,0,,•,3,16,L,,BMG,2,,,4,,,Opt BATR†<sup>1</sup>,,,5<sup>4+</sup>†<sup>2</sup>,4PP/T10<sup>4+</sup>†<sup>2</sup>,"65v†, N, P, Q†<sup>1</sup>, U†<sup>2</sup>",1.0,carrmmga2,nat=br|sa=[*]BATR,,,
0,Ram Kangaroo(a) <i>APC</i> w/ Opt AAMG,,24.5,38,1.5-1.3†,9/44-5/45†,+1,8/4,,•,7,14,,,BMG,1,,,2,,Opt 2†<sup>1</sup>,,,,,18PP/T-4,"68v†, A, D, K†<sup>1</sup>",1.0,ramkang2,nat=br|pp=<*>$$|mgs=2/-/2,,,
0,White(a) SC <i>APC</i> w/ Opt AAMG,,5.5,24,1.5-1.2†,5/42-5/45†,+1,0,+F,•,<i>4</i>†<sup>1</sup>,28<sup>t</sup>,H,,AAMG†<sup>1</sup>,1 or 2,,,,,Opt 4†<sup>1</sup>,,,,,13PP†/T8,"69v†, A, I†<sup>1</sup>, N",1.0,white2,nat=br|mgs=-/-/4,,,
0,"IP Carr., 3-in. MTR <i>APC</i> w/ Opt BMG",,6,33,1.3,12/43-45,+1,2/1,,•,<b>5</b>†,26<sup>t</sup>†<sup>1</sup>,,NT,"R<span style=""text-decoration:overline"">76</span>*†<sup>2</sup>",2,,,Opt 2†<sup>3</sup>,,,,IR,8; WP7,,1PP†<sup>4</sup>,"71va†<sup>2</sup>, E†<sup>3</sup>, H†, P, V, X†<sup>1</sup>, BB†<sup>4</sup>",1.0,ipc3in2,nat=br|mgs=[*]2/-|range=[3-63]|pp=$$[*],,,
3,"IP Carr., 3-in. MTR <i>APC</i>",,6,33,1.3,12/43-45,+1,2/1,,•,<b>5</b>†,26<sup>t</sup>†<sup>1</sup>,,NT,"R<span style=""text-decoration:overline"">76</span>*†<sup>2</sup>",2,,,Opt 2†<sup>3</sup>,,,,IR,8; WP7,,1PP†<sup>4</sup>,"71vb†<sup>2</sup>, E†<sup>3</sup>, H†, P, V, X†<sup>1</sup>, BB†<sup>4</sup>",1.0,ipc32in,"nat=br|ma=[*]<span style=""text-decoration:overline"">81</span><*>|range=[3-63]|pp=$$[*]",,,
0,"IP Carr., 3-in. MTR <i>APC</i> w/ Opt BMG",,6,33,1.3,12/43-45,+1,2/1,,•,<b>5</b>†,26<sup>t</sup>†<sup>1</sup>,,NT,"R<span style=""text-decoration:overline"">76</span>*†<sup>2</sup>",2,,,Opt 2†<sup>3</sup>,,,,IR,8; WP7,,1PP†<sup>4</sup>,"71vc†<sup>2</sup>, E†<sup>3</sup>, H†, P, V, X†<sup>1</sup>, BB†<sup>4</sup>",1.0,ipc32in2,"nat=br|ma=[*]<span style=""text-decoration:overline"">81</span><*>|range=[3-63]|mgs=[*]2/-|pp=$$[*]",,,
0,Wasp <i>APCv</i> w/ Opt AAMG,,4.5,45,1.4-1.3†,8/44-5/45†,+2,0,+F,•,<b>3</b>,16,L,,"<b>BF<span style=""text-decoration:underline"">24</span></b>",,<b>X11</b>,,,,Opt 2†<sup>1</sup>,,,,5†,4PP,"72va†, K†<sup>1</sup>, U",1.0,waspapc2,nat=br|mgs=-/-/2,,,
0,Badger(a) <i>APCv</i> w/ Opt AAMG,,24.5,49,1.6,2-5/45,+1,8/4,,•,3,14,,,"<b>BF<span style=""text-decoration:underline"">24</span></b>",,<b>X11</b>,,,,Opt 2†<sup>1</sup>,,,,,,"72vb†, A, K†<sup>1</sup>, M",1.0,badapc2,nat=br|mgs=-/-/2,,,
0,Sherman III DD(a) <i>aMT</i> w/ Opt AAMG,,31,73,1.3-1.4†,6/44-5/45†,-1,8/4,+SR,,<b>5</b>,14<sup>2</sup>,,T,T75,1†<sup>1</sup>,,,,4,Opt 4†<sup>2</sup>,,,8; WP6,6,,"74v†, A, G, K†<sup>2</sup>, R†<sup>1</sup>",1.0,sherdd2,nat=br|multi_hits|mgs=-/4/4,,,
0,DUKW(a) <i>atr</i> w/ Opt AAMG,,9,24,1.6-1.3†,7/43-45†,-1,★,,,<i>7</i>†<sup>1</sup>,27<sup>3t</sup>,,,AAMG†<sup>1</sup>,2,,,,,Opt 4†<sup>1</sup>,,,,,29PP,"75v†, A, D, I†<sup>1</sup>, P",1.0,dukw2,nat=br|mgs=-/-/4|pp=<*>$$,,,
0,2pdr Portee <i>TDtr</i> (Unarmed),,5,34,1.4-.9†,6/40-5/43†,+1,★†,,,4†<sup>1</sup>,25<sup>t</sup>,,T†,"T<span style=""text-decoration:underline"">40</span>L",3,,,,,,,,,,,"77v†, H†<sup>1</sup>, N, P",1.0,portee0,nat=br|ma=|gt=NT,,,
0,¼-Ton Jeep(a) <i>tr</i> w/ Opt AAMG,,1.5,15,1.5-1.0†,5/42-45,+2,★,,,<i>2</i>†<sup>1</sup>,37<sup>t</sup>,L†,,AAMG†<sup>1</sup>,1,,,,,Opt 2†<sup>1</sup>,,,,,9PP/T10,"84v†, A, I†<sup>1</sup>, N, P",1.0,jeep2,nat=br|mgs=-/-/2,,,
0,Generic Armored Car <i>AC</i>,,,,,,,,,,,,,,,,,,,,,,,,,,g1,1.0,BRAC,nat=br,,,
0,Generic Halftrack <i>ht</i>,,,,,,,,,,,,,,,,,,,,,,,,,,g2,1.0,BRHT,ignore,,,
0,Generic Medium Tank <i>MT</i>,,,,,,,,,,,,,,,,,,,,,,,,,,g3,1.0,BRMT,nat=br,,,
0,Generic Self-propelled Gun <i>AG</i>,,,,,,,,,,,,,,,,,,,,,,,,,,g4,1.0,BRSP,ignore,,,
0,Generic Tank Destroyer <i>TD</i>,,,,,,,,,,,,,,,,,,,,,,,,,,g5,1.0,BRTD,ignore,,,
0,Generic Truck <i>tr</i>,,,,,,,,,,,,,,,,,,,,,,,,,,g6,1.0,BRtr,nat=br,,,
